key,trinomial,dcterms:coverage_temporal,artifact,xsd:gDate_earliestStart,xsd:gDate_latestStart,xsd:gDate_earliestEnd,xsd:gDate_latestEnd,skos:CloseMatch,count,lat,long
3648,41VV213,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,1,29.985916,-101.105793
3649,41VV214,Prehistoric,,,12550 BC,1690 AD,,,12,29.677886,-101.279628
3650,41VV214,Early Historic,,,1690 AD,1720 AD,1730 AD,http://n2t.net/ark:/99152/p07fthdjjrw,12,29.677886,-101.279628
3651,41VV218,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,5,29.815969,-101.549181
3652,41VV218,Archaic,,,6550 BC,700 AD,,http://n2t.net/ark:/99152/p07fthdxxsh,4,29.815969,-101.549181
3653,41VV218,,Lanceolate Projectile Point,,,,,,2,29.815969,-101.549181
3654,41VV218,Late Archaic I,,,2299 BC,599 BC,,http://n2t.net/ark:/99152/p0t3585kxnj,2,29.815969,-101.549181
3655,41VV218,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,4,29.815969,-101.549181
3656,41VV218,Clear Fork,,,2650 BC,2150 BC,,http://n2t.net/ark:/99152/p0qkjhbf8k8,1,29.815969,-101.549181
3657,41VV218,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,29.815969,-101.549181
3658,41VV218,,Montell Dart,,1050 BC,950 AD,,,3,29.815969,-101.549181
3659,41VV221,Prehistoric,,,12550 BC,1690 AD,,,10,29.677484,-101.280436
3660,41VV226,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,29.705291,-101.31501
3661,41VV263,Cibola Period,,,1200 BC,350 BC,,http://n2t.net/ark:/99152/p0m448v5btd,2,29.461242,-101.0556
3662,41VV264,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,6,29.456243,-101.056221
3663,41VV301,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,29.472776,-101.10154
3664,41VV327,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,12,29.797756,-100.904078
3665,41VV343,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,29.890749,-100.985194
3666,41VV364,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,37,29.685453,-101.290172
3667,41VV364,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,37,29.685453,-101.290172
3668,41VV364,Prehistoric,,,12550 BC,1690 AD,,,37,29.685453,-101.290172
3669,41VV365,Prehistoric,,,12550 BC,1690 AD,,,13,29.686751,-101.290212
3670,41VV365,Infierno Phase,,,1500 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448v3k4t,5,29.686751,-101.290212
3671,41VV366,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,29.683004,-101.282575
3672,41VV366,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,5,29.683004,-101.282575
3673,41VV367,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,6,29.683384,-101.283007
3674,41VV368,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,29.676611,-101.276624
3675,41VV369,Early Historic,,,1690 AD,1720 AD,1730 AD,http://n2t.net/ark:/99152/p07fthdjjrw,5,29.675888,-101.276732
3676,41VV369,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,29.675888,-101.276732
3677,41VV370,Prehistoric,,,12550 BC,1690 AD,,,7,29.677738,-101.280885
3678,41VV375,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,29.705354,-101.302652
3679,41VV395,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,10,29.704212,-101.31172
3680,41VV395,Infierno Phase,,,1500 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448v3k4t,10,29.704212,-101.31172
3681,41VV395,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,10,29.704212,-101.31172
3682,41VV396,Prehistoric,,,12550 BC,1690 AD,,,7,29.70351,-101.310629
3683,41VV396,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,7,29.70351,-101.310629
3684,41VV397,Prehistoric,,,12550 BC,1690 AD,,,8,29.703355,-101.313271
3685,41VV398,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,17,29.70543,-101.315333
3686,41VV398,Prehistoric,,,12550 BC,1690 AD,,,17,29.70543,-101.315333
3687,41VV400,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,29.895367,-100.983052
3688,41VV402,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,15,29.685208,-101.319767
3689,41VV404,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,8,29.686505,-101.316284
3690,41VV407,Late Archaic,,1200 BC,1050 BC,650 AD,950 AD,http://n2t.net/ark:/99152/p0m448vtqnz,7,29.661797,-101.319807
3691,41VV418,Infierno Phase,,,1500 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448v3k4t,5,29.679152,-101.319917
3692,41VV431,Prehistoric,,,12550 BC,1690 AD,,,49,29.379427,-100.883542
3693,41VV431,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,49,29.379427,-100.883542
3694,41VV431,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,49,29.379427,-100.883542
3695,41VV431,,Ensor Projectile Point,,250 BC,550 AD,,,49,29.379427,-100.883542
3696,41VV432,Prehistoric,,,12550 BC,1690 AD,,,45,29.383112,-100.881982
3697,41VV432,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,45,29.383112,-100.881982
3698,41VV432,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,45,29.383112,-100.881982
3699,41VV444,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,39,29.375132,-100.883556
3700,41VV444,,Pandale Dart,,4050 BC,2750 BC,,,37,29.375132,-100.883556
3701,41VV444,Prehistoric,,,12550 BC,1690 AD,,,37,29.375132,-100.883556
3702,41VV444,Late Archaic I,,,2299 BC,599 BC,,http://n2t.net/ark:/99152/p0t3585kxnj,1,29.375132,-100.883556
3703,41VV446,Early Historic,,,1690 AD,1720 AD,1730 AD,http://n2t.net/ark:/99152/p07fthdjjrw,1,29.688775,-101.299371
3704,41VV446,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,1,29.688775,-101.299371
3705,41VV446,Infierno Phase,,,1500 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448v3k4t,22,29.688775,-101.299371
3706,41VV446,Archaic,,,6550 BC,700 AD,,http://n2t.net/ark:/99152/p07fthdxxsh,2,29.688775,-101.299371
3707,41VV446,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,12,29.688775,-101.299371
3708,41VV450,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,29.67929,-101.303762
3709,41VV456,Prehistoric,,,12550 BC,1690 AD,,,16,29.892168,-101.440259
3710,41VV456,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,1,29.892168,-101.440259
3711,41VV456,San Felipe Period,,,2150 BC,1250 BC,,http://n2t.net/ark:/99152/p0m448vhfzk,48,29.892168,-101.440259
3712,41VV456,Eagle Nest Period,,,3550 BC,2150 BC,,http://n2t.net/ark:/99152/p0m448vmgzh,48,29.892168,-101.440259
3713,41VV456,Late Paleo-Indian,,,8050 BC,6050 BC,,http://n2t.net/ark:/99152/p07fthdrsfd,1,29.892168,-101.440259
3714,41VV456,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1,29.892168,-101.440259
3715,41VV456,Uvalde ,,,299 BC,200 AD,,http://n2t.net/ark:/99152/p0bw9m853bn,1,29.892168,-101.440259
3716,41VV52,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,14,29.695012,-101.00452
3717,41VV540,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,29.682148,-101.322434
3718,41VV543,Prehistoric,,,12550 BC,1690 AD,,,2,29.705605,-101.314097
3719,41VV544,Prehistoric,,,12550 BC,1690 AD,,,8,29.706278,-101.311188
3720,41VV544,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,29.706278,-101.311188
3721,41VV55,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,5,29.706107,-101.354131
3722,41VV587,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,29.708176,-101.303233
3723,41VV588,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,29.69824,-101.3205
3724,41VV620,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,1,29.698762,-101.308702
3725,41VV620,Paleoindian period,,,9550 BC,6850 BC,,http://n2t.net/ark:/99152/p07fthdqd8t,1,29.698762,-101.308702
3726,41VV620,Early Archaic Period,,,6499 BC,3599 BC,,http://n2t.net/ark:/99152/p0qkjhb4hmc,8,29.698762,-101.308702
3727,41VV620,Late Archaic,,1200 BC,1050 BC,650 AD,950 AD,http://n2t.net/ark:/99152/p0m448vtqnz,7,29.698762,-101.308702
3728,41VV656,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,3,29.78909,-101.469304
3729,41VV661,Toyah,,1250 AD,1450 AD,1600 AD,1750 AD,http://n2t.net/ark:/99152/p0qkjhbzth5,46,29.430884,-101.043753
3730,41VV661,Prehistoric,,,12550 BC,1690 AD,,,46,29.430884,-101.043753
3731,41VV661,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,46,29.430884,-101.043753
3732,41VV661,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,46,29.430884,-101.043753
3733,41VV662,Prehistoric,,,12550 BC,1690 AD,,,4,29.43197,-101.044723
3734,41VV665,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,28,29.526905,-101.077167
3735,41VV699,Prehistoric,,,12550 BC,1690 AD,,,10,29.774905,-100.994469
3736,41VV700,Prehistoric,,,12550 BC,1690 AD,,,4,29.773055,-100.983108
3737,41VV72,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,79,29.703566,-101.309025
3738,41VV72,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,77,29.703566,-101.309025
3739,41VV72,Prehistoric,,,12550 BC,1690 AD,,,66,29.703566,-101.309025
3740,41VV73,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,12,29.69955,-101.312109
3741,41VV74,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,29.698921,-101.312545
3742,41VV75,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,50,29.685111,-101.314506
3743,41VV75,Prehistoric,,,12550 BC,1690 AD,,,1,29.685111,-101.314506
3744,41VV76,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,30,29.68552,-101.290511
3745,41VV77,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,26,29.677699,-101.277362
3746,41VV77,Early Historic,,,1690 AD,1720 AD,1730 AD,http://n2t.net/ark:/99152/p07fthdjjrw,20,29.677699,-101.277362
3747,41VV78,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,29,29.660245,-101.298656
3748,41VV82,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,2,29.658683,-101.310078
3749,41VV828,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,32,29.668347,-101.18512
3750,41VV828,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,32,29.668347,-101.18512
3751,41VV83,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1,29.662116,-101.312791
3752,41VV83,Late Archaic,,,300 BC,700 AD,,http://n2t.net/ark:/99152/p0m448vtqnz,3,29.662116,-101.312791
3753,41VV83,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,3,29.662116,-101.312791
3754,41VV837,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,1,29.672308,-100.99901
3755,41VV837,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,29.672308,-100.99901
3756,41VV84,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,12,29.664177,-101.314759
3757,41VV87,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,2,29.661292,-101.351475
3758,41VV88,Late Archaic,,,300 BC,700 AD,,http://n2t.net/ark:/99152/p0m448vtqnz,1,29.711564,-101.352677
3759,41VV888,Prehistoric,,,12550 BC,1690 AD,,,18,29.921389,-100.918908
3760,41VV889,Late Paleoindian,,,7450 BC,6850 BC,,http://n2t.net/ark:/99152/p0m448vm427,36,29.921591,-100.919917
3761,41VV889,Prehistoric,,,12550 BC,1690 AD,,,34,29.921591,-100.919917
3762,41VV889,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,2,29.921591,-100.919917
3763,41VV889,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,2,29.921591,-100.919917
3764,41VV915,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,14,29.936116,-100.89693
3765,41VV93,Cibola Period,,,1200 BC,350 BC,,http://n2t.net/ark:/99152/p0m448v5btd,3,29.72874,-101.351672
3766,41VV930,Cibola Period,,,1200 BC,350 BC,,http://n2t.net/ark:/99152/p0m448v5btd,22,29.841121,-101.014231
3767,41VV930,Late Archaic,,1200 BC,1050 BC,650 AD,950 AD,http://n2t.net/ark:/99152/p0m448vtqnz,40,29.841121,-101.014231
3768,41VV930,Archaic,,,6550 BC,700 AD,,http://n2t.net/ark:/99152/p07fthdxxsh,18,29.841121,-101.014231
3769,41VV930,Middle Archaic,,4050 BC,3550 BC,1250 BC,1050 BC,http://n2t.net/ark:/99152/p0m448v3gsp,18,29.841121,-101.014231
3770,41VV930,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,18,29.841121,-101.014231
3771,41VV930,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,18,29.841121,-101.014231
3772,41VV964,,Marcos Dart,,650 BC,150 AD,,,10,29.97431,-100.979334
3773,41VV964,,Ensor Dart,,250 BC,550 AD,,,10,29.97431,-100.979334
3774,41VV964,,Frio Dart,,250 BC,550 AD,,,10,29.97431,-100.979334
3775,41VV99,Paleoindian,,12550 BC,11050 BC,7850 BC,7050 BC,http://n2t.net/ark:/99152/p0m448vx5q4,4,29.706185,-101.362926
3776,41VV99,Middle Archaic,,4050 BC,3550 BC,1250 BC,1050 BC,http://n2t.net/ark:/99152/p0m448v3gsp,69,29.706185,-101.362926
3777,41VV99,Paleo-Indian period,,,9550 BC,6850 BC,,http://n2t.net/ark:/99152/p07fthdqd8t,1,29.706185,-101.362926
3778,41VV99,Blue Hills Period,,,350 BC,650 AD,,http://n2t.net/ark:/99152/p0m448v9dm2,68,29.706185,-101.362926
3779,41VV99,Flanders Period,,450 BC,350 BC,100 AD,200 AD,http://n2t.net/ark:/99152/p0m448v3d2x,68,29.706185,-101.362926
3780,41VV99,San Felipe Period,,,2150 BC,1250 BC,,http://n2t.net/ark:/99152/p0m448vhfzk,68,29.706185,-101.362926
3781,41VV999,Late Prehistoric,,,630 AD,1700 AD,,http://n2t.net/ark:/99152/p0m448vvmv7,8,29.910359,-100.913684
3782,41VV999,Early Archaic,,,6550 BC,2650 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,8,29.910359,-100.913684
3783,41VV999,Historic,,,1750 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,29.910359,-100.913684
3784,41VV999,,Frio Dart,,250 BC,550 AD,,,8,29.910359,-100.913684
3785,41WM080,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,,
3786,41WM084,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,,
3787,41WM1,Circleville ,,,6549 BC,5049 BC,,http://n2t.net/ark:/99152/p0bw9m8c3c9,1,30.489827,-97.703272
3788,41WM1,Prehistoric,,,12550 BC,1690 AD,,,1,30.489827,-97.703272
3789,41WM10,Jarrell ,,,4049 BC,3049 BC,,http://n2t.net/ark:/99152/p0bw9m8gcgw,2,30.788616,-97.726811
3790,41WM1003,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.580448,-97.861363
3791,41WM1005,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,30.594986,-97.814081
3792,41WM101,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.625337,-97.773888
3793,41WM1010,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,41,30.525543,-97.574865
3794,41WM1010,Prehistoric,,,12550 BC,1690 AD,,,74,30.525543,-97.574865
3795,41WM1010,Late Archaic Period,,,2299 BC,400 AD,1200 AD,http://n2t.net/ark:/99152/p0t3585b2rd,17,30.525543,-97.574865
3796,41WM1010,,Fairland Dart,,1050 BC,450 AD,,,17,30.525543,-97.574865
3797,41WM1010,,Darl Dart,,550 BC,650 AD,,,17,30.525543,-97.574865
3798,41WM1010,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,17,30.525543,-97.574865
3799,41WM1010,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,35,30.525543,-97.574865
3800,41WM1010,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,35,30.525543,-97.574865
3801,41WM1010,Late Archaic II,,,599 BC,600 AD,,http://n2t.net/ark:/99152/p0t35856b5j,35,30.525543,-97.574865
3802,41WM1011,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,8,30.659867,-97.638786
3803,41WM1012,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,34,30.65564,-97.637551
3804,41WM1012,Prehistoric,,,12550 BC,1690 AD,,,34,30.65564,-97.637551
3805,41WM1012,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,20,30.65564,-97.637551
3806,41WM1012,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,20,30.65564,-97.637551
3807,41WM1012,Early Historic,,,1690 AD,1720 AD,1730 AD,http://n2t.net/ark:/99152/p07fthdjjrw,14,30.65564,-97.637551
3808,41WM1013,Prehistoric,,,12550 BC,1690 AD,,,32,30.672643,-97.647458
3809,41WM1013,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,16,30.672643,-97.647458
3810,41WM1013,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,16,30.672643,-97.647458
3811,41WM1014,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,18,30.57349,-97.584957
3812,41WM1015,Prehistoric,,,12550 BC,1690 AD,,,6,30.666705,-97.642145
3813,41WM1015,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.666705,-97.642145
3814,41WM1016,Prehistoric,,,12550 BC,1690 AD,,,5,30.678314,-97.649686
3815,41WM1017,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,13,30.527773,-97.575822
3816,41WM1017,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,8,30.527773,-97.575822
3817,41WM1018,Prehistoric,,,12550 BC,1690 AD,,,13,30.620955,-97.61497
3818,41WM1018,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,16,30.620955,-97.61497
3819,41WM1019,Prehistoric,,,12550 BC,1690 AD,,,19,30.6214,-97.613618
3820,41WM1019,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,19,30.6214,-97.613618
3821,41WM1020,Prehistoric,,,12550 BC,1690 AD,,,5,30.682725,-97.653988
3822,41WM1021,Prehistoric,,,12550 BC,1690 AD,,,5,30.683353,-97.656193
3823,41WM1022,Prehistoric,,,12550 BC,1690 AD,,,17,30.560637,-97.579524
3824,41WM1023,Prehistoric,,,12550 BC,1690 AD,,,19,30.653766,-97.636678
3825,41WM1023,Oakalla,,,3150 BC,2650 BC,,http://n2t.net/ark:/99152/p0qkjhbrv6d,15,30.653766,-97.636678
3826,41WM1024,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,30.65283,-97.635357
3827,41WM1024,Prehistoric,,,12550 BC,1690 AD,,,9,30.65283,-97.635357
3828,41WM1025,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,25,30.602141,-97.597944
3829,41WM1026,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,5,30.523775,-97.575735
3830,41WM1026,Prehistoric,,,12550 BC,1690 AD,,,8,30.523775,-97.575735
3831,41WM1027,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.526509,-97.61678
3832,41WM1028,Late Paleoindian,,,8050 BC,6050 BC,,http://n2t.net/ark:/99152/p0m448vm427,127,30.51204,-97.636002
3833,41WM1028,Late Archaic,,,2050 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p0m448vtqnz,127,30.51204,-97.636002
3834,41WM1028,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,127,30.51204,-97.636002
3835,41WM1028,Early Archaic,,,6850 BC,4050 BC,,http://n2t.net/ark:/99152/p0m448vxj6h,232,30.51204,-97.636002
3836,41WM1028,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,232,30.51204,-97.636002
3837,41WM1028,Paleoindian period,,,9550 BC,6850 BC,,http://n2t.net/ark:/99152/p07fthdqd8t,127,30.51204,-97.636002
3838,41WM1028,Middle Archaic,,,4050 BC,2050 BC,,http://n2t.net/ark:/99152/p0m448v3gsp,127,30.51204,-97.636002
3839,41WM1028,Prehistoric,,,12550 BC,1690 AD,,,232,30.51204,-97.636002
3840,41WM1028,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,232,30.51204,-97.636002
3841,41WM1029,Prehistoric,,,12550 BC,1690 AD,,,7,30.515942,-97.626944
3842,41WM103,Twin Sisters ,,,200 AD,550 AD,,http://n2t.net/ark:/99152/p0bw9m88mx8,2,30.621062,-97.768339
3843,41WM103,,Ensor Projectile Point,,250 BC,550 AD,,,2,30.621062,-97.768339
3844,41WM1031,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,4,30.547905,-97.793355
3845,41WM1032,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.550449,-97.795273
3846,41WM1033,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.552974,-97.79519
3847,41WM1034,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,30.559805,-97.799099
3848,41WM1036,Prehistoric,,,12550 BC,1690 AD,,,2,30.484958,-97.822636
3849,41WM1037,Prehistoric,,,12550 BC,1690 AD,,,2,30.485353,-97.829424
3850,41WM1037,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.485353,-97.829424
3851,41WM1038,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.482553,-97.828113
3852,41WM1039,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,2,30.482208,-97.825867
3853,41WM104,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,17,30.612204,-97.820297
3854,41WM104,Prehistoric,,,12550 BC,1690 AD,,,17,30.612204,-97.820297
3855,41WM104,Historic Period,,,1690 AD,1950 AD,,http://n2t.net/ark:/99152/p07fthdvbjk,17,30.612204,-97.820297
3856,41WM1040,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,30.586615,-97.809267
3857,41WM1041,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,6,30.583583,-97.807483
3858,41WM1042,Prehistoric,,,12550 BC,1690 AD,,,3,30.552442,-97.795864
3859,41WM1043,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,21,30.587749,-97.810967
3860,41WM1046,Prehistoric,,,12550 BC,1690 AD,,,12,30.633826,-97.628226
3861,41WM1048,Prehistoric,,,12550 BC,1690 AD,,,1,30.628918,-97.695862
3862,41WM1063,Prehistoric,,,12550 BC,1690 AD,,,13,,
3863,41WM1064,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,11,,
3864,41WM1064,Prehistoric,,,12550 BC,1690 AD,,,11,,
3865,41WM1065,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,33,30.570665,-97.821519
3866,41WM1074,Late Prehistoric,,,750 AD,1150 AD,1690 AD,http://n2t.net/ark:/99152/p0m448vvmv7,3,30.633157,-97.860334
3867,41WM1074,Prehistoric,,,12550 BC,1690 AD,,,3,30.633157,-97.860334
3868,41WM1074,Archaic,,,6850 BC,650 AD,750 AD,http://n2t.net/ark:/99152/p07fthdxxsh,3,30.633157,-97.860334
3869,41WM1075,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,1,,
3870,41WM1076,Prehistoric,,,12550 BC,1690 AD,,,2,30.68149,-97.720564
3871,41WM1079,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,40,30.685181,-97.843371
3872,41WM1079,Prehistoric,,,12550 BC,1690 AD,,,40,30.685181,-97.843371
3873,41WM1080,Historic,,,1700 AD,1950 AD,,http://n2t.net/ark:/99152/p0m448v373x,36,30.690877,-97.846038
3874,41WM1080,Prehistoric,,,12550 BC,1690 AD,,,36,30.690877,-97.846038
